date,AdjClose,Approx,D1,D2,Target
2000-03-22,1500.6400146484375,1521.5999755859375,5.804992675781365,4.479536995831041,1527.3499755859375
2000-03-23,1527.3499755859375,1521.5999755859375,5.804992675781365,4.479536995831041,1527.4599609375
2000-03-24,1527.4599609375,1521.5999755859375,-5.804992675781365,-3.316332530099829,1523.8599853515625
2000-03-27,1523.8599853515625,1521.5999755859375,-5.804992675781365,-3.316332530099829,1507.72998046875
2000-03-28,1507.72998046875,1500.2474975585938,-2.0274658203126137,3.316332530099829,1508.52001953125
2000-03-29,1508.52001953125,1500.2474975585938,-2.0274658203126137,3.316332530099829,1487.9200439453125
2000-03-30,1487.9200439453125,1500.2474975585938,2.0274658203126137,1.4884459637183343,1498.5799560546875
2000-03-31,1498.5799560546875,1500.2474975585938,2.0274658203126137,1.4884459637183343,1505.969970703125
2000-04-03,1505.969970703125,1499.9474792480469,-8.897491455078013,-1.4884459637183343,1494.72998046875
2000-04-04,1494.72998046875,1499.9474792480469,-8.897491455078013,-1.4884459637183343,1487.3699951171875
2000-04-05,1487.3699951171875,1499.9474792480469,8.897491455078013,1.7253422724301122,1501.3399658203125
2000-04-06,1501.3399658203125,1499.9474792480469,8.897491455078013,1.7253422724301122,1516.3499755859375
2000-04-07,1516.3499755859375,1478.1824951171877,24.342468261718867,-1.7253422724301122,1504.4599609375
2000-04-10,1504.4599609375,1478.1824951171877,24.342468261718867,-1.7253422724301122,1500.5899658203125
2000-04-11,1500.5899658203125,1478.1824951171877,-24.342468261718867,-1.6581446858634765,1467.1700439453125
2000-04-12,1467.1700439453125,1478.1824951171877,-24.342468261718867,-1.6581446858634765,1440.510009765625
2000-04-13,1440.510009765625,1406.7699890136723,-27.76998901367188,1.6581446858634765,1356.56005859375
2000-04-14,1356.56005859375,1406.7699890136723,-27.76998901367188,1.6581446858634765,1401.43994140625
2000-04-17,1401.43994140625,1406.7699890136723,27.76998901367188,-3.740579335462599,1441.6099853515625
2000-04-18,1441.6099853515625,1406.7699890136723,27.76998901367188,-3.740579335462599,1427.469970703125
2000-04-19,1427.469970703125,1450.7074890136723,-18.50747680664063,3.740579335462599,1434.5400390625
2000-04-20,1434.5400390625,1450.7074890136723,-18.50747680664063,3.740579335462599,1429.8599853515625
2000-04-24,1429.8599853515625,1450.7074890136723,18.50747680664063,0.6752990603775403,1477.43994140625
2000-04-25,1477.43994140625,1450.7074890136723,18.50747680664063,0.6752990603775403,1460.989990234375
2000-04-26,1460.989990234375,1457.9725341796877,0.7025146484376138,-0.6752990603775403,1464.9200439453125
2000-04-27,1464.9200439453125,1457.9725341796877,0.7025146484376138,-0.6752990603775403,1452.4300537109375
2000-04-28,1452.4300537109375,1457.9725341796877,-0.7025146484376138,0.8414587959469487,1468.25
2000-05-01,1468.25,1457.9725341796877,-0.7025146484376138,0.8414587959469487,1446.2900390625
2000-05-02,1446.2900390625,1420.3674926757817,-8.032531738281252,-0.8414587959469487,1415.0999755859375
2000-05-03,1415.0999755859375,1420.3674926757817,-8.032531738281252,-0.8414587959469487,1409.5699462890625
2000-05-04,1409.5699462890625,1420.3674926757817,8.032531738281252,2.206169704632203,1432.6300048828125
2000-05-05,1432.6300048828125,1420.3674926757817,8.032531738281252,2.206169704632203,1424.1700439453125
2000-05-08,1424.1700439453125,1405.9900207519534,-8.394989013671763,-2.206169704632203,1412.1400146484375
2000-05-09,1412.1400146484375,1405.9900207519534,-8.394989013671763,-2.206169704632203,1383.050048828125
2000-05-10,1383.050048828125,1405.9900207519534,8.394989013671763,-0.9581158778284476,1407.81005859375
2000-05-11,1407.81005859375,1405.9900207519534,8.394989013671763,-0.9581158778284476,1420.9599609375
2000-05-12,1420.9599609375,1450.8525085449226,8.34750366210949,0.9581158778284476,1452.3599853515625
2000-05-15,1452.3599853515625,1450.8525085449226,8.34750366210949,0.9581158778284476,1466.0400390625
2000-05-16,1466.0400390625,1450.8525085449226,-8.34750366210949,-1.9586995945660421,1447.800048828125
2000-05-17,1447.800048828125,1450.8525085449226,-8.34750366210949,-1.9586995945660421,1437.2099609375
2000-05-18,1437.2099609375,1395.1449890136723,8.689971923828127,1.9586995945660421,1406.949951171875
2000-05-19,1406.949951171875,1395.1449890136723,8.689971923828127,1.9586995945660421,1400.719970703125
2000-05-22,1400.719970703125,1395.1449890136723,-8.689971923828127,-0.6788380469533309,1373.8599853515625
2000-05-23,1373.8599853515625,1395.1449890136723,-8.689971923828127,-0.6788380469533309,1399.050048828125
2000-05-24,1399.050048828125,1400.6474914550784,-20.877471923828242,0.6788380469533309,1381.52001953125
2000-05-25,1381.52001953125,1400.6474914550784,-20.877471923828242,0.6788380469533309,1378.02001953125
2000-05-26,1378.02001953125,1400.6474914550784,20.877471923828242,2.775385484482627,1422.449951171875
2000-05-30,1422.449951171875,1400.6474914550784,20.877471923828242,2.775385484482627,1420.5999755859375
2000-05-31,1420.5999755859375,1462.8850097656252,0.15002441406238634,-2.775385484482627,1448.81005859375
2000-06-01,1448.81005859375,1462.8850097656252,0.15002441406238634,-2.775385484482627,1477.260009765625
2000-06-02,1477.260009765625,1462.8850097656252,-0.15002441406238634,1.1914731999644348,1467.6300048828125
2000-06-05,1467.6300048828125,1462.8850097656252,-0.15002441406238634,1.1914731999644348,1457.8399658203125
2000-06-06,1457.8399658203125,1458.9949951171882,7.520019531250115,-1.1914731999644348,1471.3599853515625
2000-06-07,1471.3599853515625,1458.9949951171882,7.520019531250115,-1.1914731999644348,1461.6700439453125
2000-06-08,1461.6700439453125,1458.9949951171882,-7.520019531250115,0.4737494590506231,1456.949951171875
2000-06-09,1456.949951171875,1458.9949951171882,-7.520019531250115,0.4737494590506231,1446.0
2000-06-12,1446.0,1470.7924804687502,-0.8024902343748864,-0.4737494590506231,1469.43994140625
2000-06-13,1469.43994140625,1470.7924804687502,-0.8024902343748864,-0.4737494590506231,1470.5400390625
2000-06-14,1470.5400390625,1470.7924804687502,0.8024902343748864,-3.41533783747542,1478.72998046875
2000-06-15,1478.72998046875,1470.7924804687502,0.8024902343748864,-3.41533783747542,1464.4599609375
2000-06-16,1464.4599609375,1473.3150024414062,7.659973144531137,3.41533783747542,1486.0
2000-06-19,1486.0,1473.3150024414062,7.659973144531137,3.41533783747542,1475.949951171875
2000-06-20,1475.949951171875,1473.3150024414062,-7.659973144531137,1.902118967726722,1479.1300048828125
2000-06-21,1479.1300048828125,1473.3150024414062,-7.659973144531137,1.902118967726722,1452.1800537109375
2000-06-22,1452.1800537109375,1450.5400085449223,-2.1449890136718754,-1.902118967726722,1441.47998046875
2000-06-23,1441.47998046875,1450.5400085449223,-2.1449890136718754,-1.902118967726722,1455.31005859375
2000-06-26,1455.31005859375,1450.5400085449223,2.1449890136718754,-2.870851805282428,1450.550048828125
2000-06-27,1450.550048828125,1450.5400085449223,2.1449890136718754,-2.870851805282428,1454.8199462890625
2000-06-28,1454.8199462890625,1453.1900024414067,-4.695007324218751,2.870851805282428,1442.3900146484375
2000-06-29,1442.3900146484375,1453.1900024414067,-4.695007324218751,2.870851805282428,1454.5999755859375
2000-06-30,1454.5999755859375,1453.1900024414067,4.695007324218751,0.8909614496346877,1469.5400390625
2000-07-03,1469.5400390625,1453.1900024414067,4.695007324218751,0.8909614496346877,1446.22998046875
2000-07-05,1446.22998046875,1473.0175170898442,-5.232482910156251,-0.8909614496346877,1456.6700439453125
2000-07-06,1456.6700439453125,1473.0175170898442,-5.232482910156251,-0.8909614496346877,1478.9000244140625
2000-07-07,1478.9000244140625,1473.0175170898442,5.232482910156251,-0.395978071129548,1475.6199951171875
2000-07-10,1475.6199951171875,1473.0175170898442,5.232482910156251,-0.395978071129548,1480.8800048828125
2000-07-11,1480.8800048828125,1502.307495117188,-7.927490234375001,0.395978071129548,1492.9200439453125
2000-07-12,1492.9200439453125,1502.307495117188,-7.927490234375001,0.395978071129548,1495.8399658203125
2000-07-13,1495.8399658203125,1502.307495117188,7.927490234375001,-0.5480250187687261,1509.97998046875
2000-07-14,1509.97998046875,1502.307495117188,7.927490234375001,-0.5480250187687261,1510.489990234375
2000-07-17,1510.489990234375,1487.864959716797,-0.014984130859375002,0.5480250187687261,1493.739990234375
2000-07-18,1493.739990234375,1487.864959716797,-0.014984130859375002,0.5480250187687261,1481.9599609375
2000-07-19,1481.9599609375,1487.864959716797,0.014984130859375002,1.3399811610278223,1495.5699462890625
2000-07-20,1495.5699462890625,1487.864959716797,0.014984130859375002,1.3399811610278223,1480.18994140625
2000-07-21,1480.18994140625,1460.2000122070317,9.179992675781252,-1.3399811610278223,1464.2900390625
2000-07-24,1464.2900390625,1460.2000122070317,9.179992675781252,-1.3399811610278223,1474.469970703125
2000-07-25,1474.469970703125,1460.2000122070317,-9.179992675781252,-0.9369251167467498,1452.4200439453125
2000-07-26,1452.4200439453125,1460.2000122070317,-9.179992675781252,-0.9369251167467498,1449.6199951171875
2000-07-27,1449.6199951171875,1431.8799743652348,-6.519989013671876,0.9369251167467498,1419.8900146484375
2000-07-28,1419.8900146484375,1431.8799743652348,-6.519989013671876,0.9369251167467498,1430.8299560546875
2000-07-31,1430.8299560546875,1431.8799743652348,6.519989013671876,0.0636154416179693,1438.0999755859375
2000-08-01,1438.0999755859375,1431.8799743652348,6.519989013671876,0.0636154416179693,1438.699951171875
2000-08-02,1438.699951171875,1469.4025268554694,-11.657470703125002,-0.0636154416179693,1452.56005859375
2000-08-03,1452.56005859375,1469.4025268554694,-11.657470703125002,-0.0636154416179693,1462.9300537109375
2000-08-04,1462.9300537109375,1469.4025268554694,11.657470703125002,2.252133371744208,1479.3199462890625
2000-08-07,1479.3199462890625,1469.4025268554694,11.657470703125002,2.252133371744208,1482.800048828125
2000-08-08,1482.800048828125,1474.1300048828132,-7.570007324218637,-2.252133371744208,1472.8699951171875
2000-08-09,1472.8699951171875,1474.1300048828132,-7.570007324218637,-2.252133371744208,1460.25
2000-08-10,1460.25,1474.1300048828132,7.570007324218637,-1.523792671103081,1471.8399658203125
2000-08-11,1471.8399658203125,1474.1300048828132,7.570007324218637,-1.523792671103081,1491.56005859375
2000-08-14,1491.56005859375,1488.0174865722663,-5.8774719238282405,1.523792671103081,1484.4300537109375
2000-08-15,1484.4300537109375,1488.0174865722663,-5.8774719238282405,1.523792671103081,1479.8499755859375
2000-08-16,1479.8499755859375,1488.0174865722663,5.8774719238282405,1.9162749140297708,1496.0699462890625
2000-08-17,1496.0699462890625,1488.0174865722663,5.8774719238282405,1.9162749140297708,1491.719970703125
2000-08-18,1491.719970703125,1502.9725036621096,-4.167510986328126,-1.9162749140297708,1499.47998046875
2000-08-21,1499.47998046875,1502.9725036621096,-4.167510986328126,-1.9162749140297708,1498.1300048828125
2000-08-22,1498.1300048828125,1502.9725036621096,4.167510986328126,1.7995746737753398,1505.969970703125
2000-08-23,1505.969970703125,1502.9725036621096,4.167510986328126,1.7995746737753398,1508.31005859375
2000-08-24,1508.31005859375,1508.242462158204,2.027496337890739,-1.7995746737753398,1506.449951171875
2000-08-25,1506.449951171875,1508.242462158204,2.027496337890739,-1.7995746737753398,1514.0899658203125
2000-08-28,1514.0899658203125,1508.242462158204,-2.027496337890739,-4.7765097595849975,1509.8399658203125
2000-08-29,1509.8399658203125,1508.242462158204,-2.027496337890739,-4.7765097595849975,1502.5899658203125
2000-08-30,1502.5899658203125,1509.445007324219,9.780029296875002,4.7765097595849975,1517.6800537109375
2000-08-31,1517.6800537109375,1509.445007324219,9.780029296875002,4.7765097595849975,1520.77001953125
2000-09-01,1520.77001953125,1509.445007324219,-9.780029296875002,-0.16969872214508544,1507.0799560546875
2000-09-05,1507.0799560546875,1509.445007324219,-9.780029296875002,-0.16969872214508544,1492.25
2000-09-06,1492.25,1492.0650024414067,6.440002441406251,0.16969872214508544,1502.510009765625
2000-09-07,1502.510009765625,1492.0650024414067,6.440002441406251,0.16969872214508544,1494.5
2000-09-08,1494.5,1492.0650024414067,-6.440002441406251,5.9856347340552825,1489.260009765625
2000-09-11,1489.260009765625,1492.0650024414067,-6.440002441406251,5.9856347340552825,1481.989990234375
2000-09-12,1481.989990234375,1469.0250244140632,13.864990234375002,-5.9856347340552825,1484.9100341796875
2000-09-13,1484.9100341796875,1469.0250244140632,13.864990234375002,-5.9856347340552825,1480.8699951171875
2000-09-14,1480.8699951171875,1469.0250244140632,-13.864990234375002,-1.1525875060038973,1465.81005859375
2000-09-15,1465.81005859375,1469.0250244140632,-13.864990234375002,-1.1525875060038973,1444.510009765625
2000-09-18,1444.510009765625,1452.2525024414067,3.3674926757812504,1.1525875060038973,1459.9000244140625
2000-09-19,1459.9000244140625,1452.2525024414067,3.3674926757812504,1.1525875060038973,1451.3399658203125
2000-09-20,1451.3399658203125,1452.2525024414067,-3.3674926757812504,7.693325231979488,1449.050048828125
2000-09-21,1449.050048828125,1452.2525024414067,-3.3674926757812504,7.693325231979488,1448.719970703125
2000-09-22,1448.719970703125,1437.7749938964848,-4.654998779296875,-7.693325231979488,1439.030029296875
2000-09-25,1439.030029296875,1437.7749938964848,-4.654998779296875,-7.693325231979488,1427.2099609375
2000-09-26,1427.2099609375,1437.7749938964848,4.654998779296875,-1.8455383408874015,1426.5699462890625
2000-09-27,1426.5699462890625,1437.7749938964848,4.654998779296875,-1.8455383408874015,1458.2900390625
2000-09-28,1458.2900390625,1433.3799743652348,2.9900207519531254,1.8455383408874015,1436.510009765625
2000-09-29,1436.510009765625,1433.3799743652348,2.9900207519531254,1.8455383408874015,1436.22998046875
2000-10-02,1436.22998046875,1433.3799743652348,-2.9900207519531254,1.9410046616872594,1426.4599609375
2000-10-03,1426.4599609375,1433.3799743652348,-2.9900207519531254,1.9410046616872594,1434.3199462890625
2000-10-04,1434.3199462890625,1408.5800170898442,14.054992675781252,-1.9410046616872594,1436.280029296875
2000-10-05,1436.280029296875,1408.5800170898442,14.054992675781252,-1.9410046616872594,1408.989990234375
2000-10-06,1408.989990234375,1408.5800170898442,-14.054992675781252,-5.0593697354087235,1402.030029296875
2000-10-09,1402.030029296875,1408.5800170898442,-14.054992675781252,-5.0593697354087235,1387.02001953125
2000-10-10,1387.02001953125,1360.7900085449223,-13.605010986328127,5.0593697354087235,1364.5899658203125
2000-10-11,1364.5899658203125,1360.7900085449223,-13.605010986328127,5.0593697354087235,1329.780029296875
2000-10-12,1329.780029296875,1360.7900085449223,13.605010986328127,7.173612105816803,1374.1700439453125
2000-10-13,1374.1700439453125,1360.7900085449223,13.605010986328127,7.173612105816803,1374.6199951171875
2000-10-16,1374.6199951171875,1369.4475097656255,-23.39752197265625,-7.173612105816803,1349.969970703125
2000-10-17,1349.969970703125,1369.4475097656255,-23.39752197265625,-7.173612105816803,1342.1300048828125
2000-10-18,1342.1300048828125,1369.4475097656255,23.39752197265625,-5.522502234732031,1388.760009765625
2000-10-19,1388.760009765625,1369.4475097656255,23.39752197265625,-5.522502234732031,1396.9300537109375
2000-10-20,1396.9300537109375,1380.8125000000005,16.142517089843754,5.522502234732031,1395.780029296875
2000-10-23,1395.780029296875,1380.8125000000005,16.142517089843754,5.522502234732031,1398.1300048828125
2000-10-24,1398.1300048828125,1380.8125000000005,-16.142517089843754,8.106955077614943,1364.9000244140625
2000-10-25,1364.9000244140625,1380.8125000000005,-16.142517089843754,8.106955077614943,1364.43994140625
2000-10-26,1364.43994140625,1407.214996337891,-18.095001220703125,-8.106955077614943,1379.5799560546875
2000-10-27,1379.5799560546875,1407.214996337891,-18.095001220703125,-8.106955077614943,1398.6600341796875
2000-10-30,1398.6600341796875,1407.214996337891,18.095001220703125,2.7223438442190404,1429.4000244140625
2000-10-31,1429.4000244140625,1407.214996337891,18.095001220703125,2.7223438442190404,1421.219970703125
2000-11-01,1421.219970703125,1429.7674560546877,-2.2625122070311363,-2.7223438442190404,1428.3199462890625
2000-11-02,1428.3199462890625,1429.7674560546877,-2.2625122070311363,-2.7223438442190404,1426.68994140625
2000-11-03,1426.68994140625,1429.7674560546877,2.2625122070311363,1.9905073153750552,1432.18994140625
2000-11-06,1432.18994140625,1429.7674560546877,2.2625122070311363,1.9905073153750552,1431.8699951171875
2000-11-07,1431.8699951171875,1381.6650085449223,23.04501342773438,-1.9905073153750552,1409.280029296875
2000-11-08,1409.280029296875,1381.6650085449223,23.04501342773438,-1.9905073153750552,1400.1400146484375
2000-11-09,1400.1400146484375,1381.6650085449223,-23.04501342773438,4.861359120657539,1365.97998046875
2000-11-10,1365.97998046875,1381.6650085449223,-23.04501342773438,4.861359120657539,1351.260009765625
2000-11-13,1351.260009765625,1378.1999816894536,8.180023193359377,-4.861359120657539,1382.949951171875
2000-11-14,1382.949951171875,1378.1999816894536,8.180023193359377,-4.861359120657539,1389.81005859375
2000-11-15,1389.81005859375,1378.1999816894536,-8.180023193359377,-9.234812835961408,1372.3199462890625
2000-11-16,1372.3199462890625,1378.1999816894536,-8.180023193359377,-9.234812835961408,1367.719970703125
2000-11-17,1367.719970703125,1338.5249938964848,6.459991455078126,9.234812835961408,1342.6199951171875
2000-11-20,1342.6199951171875,1338.5249938964848,6.459991455078126,9.234812835961408,1347.3499755859375
2000-11-21,1347.3499755859375,1338.5249938964848,-6.459991455078126,4.0340562710136405,1322.3599853515625
2000-11-22,1322.3599853515625,1338.5249938964848,-6.459991455078126,4.0340562710136405,1341.77001953125
2000-11-24,1341.77001953125,1335.4849853515627,7.044982910156136,-4.0340562710136405,1348.969970703125
2000-11-27,1348.969970703125,1335.4849853515627,7.044982910156136,-4.0340562710136405,1336.0899658203125
2000-11-28,1336.0899658203125,1335.4849853515627,-7.044982910156136,-4.270909421352543,1341.9300537109375
2000-11-29,1341.9300537109375,1335.4849853515627,-7.044982910156136,-4.270909421352543,1314.949951171875
2000-11-30,1314.949951171875,1342.0499877929692,-21.950012207031254,4.270909421352543,1315.22998046875
2000-12-01,1315.22998046875,1342.0499877929692,-21.950012207031254,4.270909421352543,1324.969970703125
2000-12-04,1324.969970703125,1342.0499877929692,21.950012207031254,0.38890009797802355,1376.5400390625
2000-12-05,1376.5400390625,1342.0499877929692,21.950012207031254,0.38890009797802355,1351.4599609375
2000-12-06,1351.4599609375,1366.2050170898442,-9.484985351562502,-0.38890009797802355,1343.550048828125
2000-12-07,1343.550048828125,1366.2050170898442,-9.484985351562502,-0.38890009797802355,1369.8900146484375
2000-12-08,1369.8900146484375,1366.2050170898442,9.484985351562502,4.016404496507733,1380.199951171875
2000-12-11,1380.199951171875,1366.2050170898442,9.484985351562502,4.016404496507733,1371.1800537109375
2000-12-12,1371.1800537109375,1333.952514648438,16.507507324218754,-4.016404496507733,1359.989990234375
2000-12-13,1359.989990234375,1333.952514648438,16.507507324218754,-4.016404496507733,1340.9300537109375
2000-12-14,1340.9300537109375,1333.952514648438,-16.507507324218754,-9.499977878906352,1312.1500244140625
2000-12-15,1312.1500244140625,1333.952514648438,-16.507507324218754,-9.499977878906352,1322.739990234375
2000-12-18,1322.739990234375,1287.787475585938,-2.6174926757812504,9.499977878906352,1305.5999755859375
2000-12-19,1305.5999755859375,1287.787475585938,-2.6174926757812504,9.499977878906352,1264.739990234375
2000-12-20,1264.739990234375,1287.787475585938,2.6174926757812504,-3.531994919356976,1274.8599853515625
2000-12-21,1274.8599853515625,1287.787475585938,2.6174926757812504,-3.531994919356976,1305.949951171875
2000-12-22,1305.949951171875,1324.652496337891,-2.5975036621093754,3.531994919356976,1315.18994140625
2000-12-26,1315.18994140625,1324.652496337891,-2.5975036621093754,3.531994919356976,1328.9200439453125
2000-12-27,1328.9200439453125,1324.652496337891,2.5975036621093754,-1.1207366268220655,1334.219970703125
2000-12-28,1334.219970703125,1324.652496337891,2.5975036621093754,-1.1207366268220655,1320.280029296875
2000-12-29,1320.280029296875,1315.630004882813,-0.21496582031250006,1.1207366268220655,1283.27001953125
2001-01-02,1283.27001953125,1315.630004882813,-0.21496582031250006,1.1207366268220655,1347.56005859375
2001-01-03,1347.56005859375,1315.630004882813,0.21496582031250006,-0.6576041274987575,1333.3399658203125
2001-01-04,1333.3399658203125,1315.630004882813,0.21496582031250006,-0.6576041274987575,1298.3499755859375
2001-01-05,1298.3499755859375,1309.1875000000002,-10.857482910156252,0.6576041274987575,1295.8599853515625
2001-01-08,1295.8599853515625,1309.1875000000002,-10.857482910156252,0.6576041274987575,1300.800048828125
2001-01-09,1300.800048828125,1309.1875000000002,10.857482910156252,4.889671013263638,1313.27001953125
2001-01-10,1313.27001953125,1309.1875000000002,10.857482910156252,4.889671013263638,1326.8199462890625
2001-01-11,1326.8199462890625,1330.6600036621098,-8.059967041015627,-4.889671013263638,1318.550048828125
2001-01-12,1318.550048828125,1330.6600036621098,-8.059967041015627,-4.889671013263638,1326.6500244140625
2001-01-16,1326.6500244140625,1330.6600036621098,8.059967041015627,2.149632236165701,1329.469970703125
2001-01-17,1329.469970703125,1330.6600036621098,8.059967041015627,2.149632236165701,1347.969970703125
2001-01-18,1347.969970703125,1352.5350341796877,-9.815002441406138,-2.149632236165701,1342.5400390625
2001-01-19,1342.5400390625,1352.5350341796877,-9.815002441406138,-2.149632236165701,1342.9000244140625
2001-01-22,1342.9000244140625,1352.5350341796877,9.815002441406138,-0.8379198093711011,1360.4000244140625
2001-01-23,1360.4000244140625,1352.5350341796877,9.815002441406138,-0.8379198093711011,1364.300048828125
2001-01-24,1364.300048828125,1362.589996337891,-6.360015869140625,0.8379198093711011,1357.510009765625
2001-01-25,1357.510009765625,1362.589996337891,-6.360015869140625,0.8379198093711011,1354.949951171875
2001-01-26,1354.949951171875,1362.589996337891,6.360015869140625,3.775969201220278,1364.1700439453125
2001-01-29,1364.1700439453125,1362.589996337891,6.360015869140625,3.775969201220278,1373.72998046875
2001-01-30,1373.72998046875,1360.8150024414065,8.924987792968638,-3.775969201220278,1366.010009765625
2001-01-31,1366.010009765625,1360.8150024414065,8.924987792968638,-3.775969201220278,1373.469970703125
2001-02-01,1373.469970703125,1360.8150024414065,-8.924987792968638,-7.2902691876984145,1349.469970703125
2001-02-02,1349.469970703125,1360.8150024414065,-8.924987792968638,-7.2902691876984145,1354.31005859375
2001-02-05,1354.31005859375,1335.110015869141,11.464996337890627,7.2902691876984145,1352.260009765625
2001-02-06,1352.260009765625,1335.110015869141,11.464996337890627,7.2902691876984145,1340.8900146484375
