date,AdjClose,Approx,D1,D2,D3,D4,D5,D6,D7,D8,D9,Target
2002-04-09,1117.800048828125,1090.9032810973797,-120.0843999836872,28.733511688386518,9.190101126208965,-1.8488452700113265,-2.7671510859312956,-1.704534509238039,-0.7961721468217539,-0.05707766728047525,-0.885741710970712,1130.469970703125
2002-04-10,1130.469970703125,1090.4268974376823,-120.66457102006504,28.860369207183766,9.152422070167514,-1.8632816768249474,-2.8295877460168657,-1.7145950823815288,-0.8034380470338497,-0.059155796133751305,-0.8945859499217084,1103.68994140625
2002-04-11,1103.68994140625,1089.9489835549127,-121.25001842777127,28.986213906505053,9.107592576167859,-1.8779858788437316,-2.8958615621836485,-1.7249022060028376,-0.8112079954541558,-0.061211063123896264,-0.9038808669380904,1111.010009765625
2002-04-12,1111.010009765625,1089.4714796941805,-121.83405203603985,29.112329989986744,9.064679036244717,-1.8926183253535251,-2.9611072154771056,-1.7351432666227,-0.8188428845641098,-0.06327245593180043,-0.9130550251307872,1102.550048828125
2002-04-15,1102.550048828125,1088.9943858554843,-122.4166718448725,29.23871745762919,9.023681450397973,-1.9071790163543696,-3.025324705897419,-1.7453182642411451,-0.8263427143637336,-0.06533997455746961,-0.9221084244998243,1128.3699951171875
2002-04-16,1128.3699951171875,1088.5171821517158,-122.99967048012107,29.365032208104658,8.98217048620381,-1.9217589341858594,-3.089817691729147,-1.7555109633874488,-0.8338787331964752,-0.06740585177521143,-0.9311941810981212,1126.0699462890625
2002-04-17,1126.0699462890625,1088.045689318189,-123.5629774295066,29.495126852326447,8.967345319765212,-1.935339426706007,-3.1399902161106863,-1.7647835236241445,-0.8395336185068842,-0.06955705062776475,-0.9385979842587528,1124.469970703125
2002-04-18,1124.469970703125,1087.5726662615934,-124.13156075021557,29.62420867707117,8.94536971536868,-1.9491877144311947,-3.1939998965729304,-1.7743026343385746,-0.8456925520254444,-0.07168538761716908,-0.9464524654846967,1125.1700439453125
2002-04-19,1125.1700439453125,1087.0981129819284,-124.70542044224956,29.752277682339187,8.916243673014154,-1.9633037973614624,-3.251846733116031,-1.7840682955307654,-0.8523555337521728,-0.07379086274343041,-0.9547576247759757,1107.8299560546875
2002-04-22,1107.8299560546875,1086.6239697243,-125.27786633484686,29.880618071767806,8.889033584736055,-1.9773481247827633,-3.3086654067859183,-1.7937678937215267,-0.8588834561685629,-0.07590246368745403,-0.962942025243585,1100.9599609375
