date,AdjClose,Approx,D1,D2,D3,D4,Target
2018-06-27,2699.6298828125,2740.5726687731612,6.2709123249264325,-6.520886505746171,-4.865221265410494,-1.3220357945695052,2716.31005859375
2018-06-28,2716.31005859375,2739.66393574724,8.25486209154536,-7.098134843100739,-5.165367276758925,-1.7098319195056666,2718.3701171875
2018-06-29,2718.3701171875,2757.1133638042124,7.6696391201267025,-3.1279982279281793,-3.2937450848578615,-1.4718938951251292,2726.7099609375
2018-07-02,2726.7099609375,2769.6437374245033,7.772823909081272,-0.376329738458703,-2.0040464291650912,-1.4016208307305769,2713.219970703125
2018-07-03,2713.219970703125,2777.255056608112,8.56441645840907,1.1568706253076901,-1.2962713096806127,-1.4990127263220092,2736.610107421875
2018-07-05,2736.610107421875,2786.184432455555,9.171550704281543,3.0165585393592886,-0.43257024861245924,-1.5514789312862007,2759.820068359375
2018-07-06,2759.820068359375,2790.194753866315,10.467092710527243,3.657778327707803,-0.15079272375259758,-1.7716100962363768,2784.169921875
2018-07-09,2784.169921875,2795.523131940909,11.578176413317621,4.625485666341523,0.28691074269093897,-1.946815570559312,2793.840087890625
2018-07-10,2793.840087890625,2802.169566679337,12.504801812652673,5.919680555260447,0.8805401507181505,-2.077095354255006,2774.02001953125
2018-07-11,2774.02001953125,2808.4628291991125,13.480852665435794,7.1263933687416365,1.432389328618954,-2.21941294047368,2798.2900390625
2018-07-12,2798.2900390625,2809.8370372822055,5.960433829377664,3.0369490950863796,2.927300956558931,-1.0693138550799302,2801.31005859375
2018-07-13,2801.31005859375,2812.529302029133,0.7166371849600606,0.3666058359177,4.169519762598796,-0.265516773129249,2798.429931640625
2018-07-16,2798.429931640625,2816.539623439894,-2.250537267817018,-0.884636408764401,5.159045746738548,0.19197830537836394,2809.550048828125
2018-07-17,2809.550048828125,2820.1967726320017,-5.827730798314947,-2.5161256242563677,6.216280568439577,0.7422647260458268,2815.6201171875
2018-07-18,2815.6201171875,2825.1719784879438,-7.128302137172351,-2.728513825261757,7.020822568240493,0.9462491432702216,2804.489990234375
2018-07-19,2804.489990234375,2829.7940121252327,-9.038892553750607,-3.3211489970770116,7.893073405602686,1.2430249026544664,2801.830078125
2018-07-20,2801.830078125,2834.062873543869,-11.559502048049714,-4.294031139702131,8.833033080526155,1.6325920041985609,2806.97998046875
2018-07-23,2806.97998046875,2838.4263671732824,-13.91665742310594,-5.165026413574368,9.754850227104631,1.9972957405463239,2820.39990234375
2018-07-24,2820.39990234375,2835.325938416402,-7.140536426439278,-2.8721339695685115,4.861492597337526,0.9266040082613087,2846.070068359375
2018-07-25,2846.070068359375,2834.2254616352984,-2.8116694578260173,-1.4270026845108388,1.5263063527380547,0.24052533261573944,2837.43994140625
2018-07-26,2837.43994140625,2835.1249368299705,-0.9300565172661603,-0.829632558401348,-0.25070850669378364,-0.06094028639038401,2818.820068359375
2018-07-27,2818.820068359375,2835.4885265078324,1.6072961637844179,-0.005105514377219067,-2.445234130450573,-0.46546266332151265,2802.60009765625
2018-07-30,2802.60009765625,2837.8520681614696,1.6973948167815944,-0.028339629301272387,-3.0815883690397308,-0.48537198361319556,2816.2900390625
2018-07-31,2816.2900390625,2839.6797242982966,2.443233210269492,0.1755831736893123,-4.135453371953839,-0.6083380618298837,2813.360107421875
2018-08-01,2813.360107421875,2840.971494918314,3.844811344248111,0.6066628945945352,-5.6068291391928975,-0.8343608979715769,2827.219970703125
2018-08-02,2827.219970703125,2842.406855629796,5.070684544317247,0.9768761027893877,-6.966333234299785,-1.0327697590526952,2840.35009765625
