date,AdjClose,Approx,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,Target
2017-07-06,2409.75,2547.3746076121733,-17.893450315679658,102.61556287690485,-2.68503249141974,-15.101941619024501,-4.055478719587494,-0.4549020458187024,0.47620257801729815,0.26944726064140495,0.24199489728255796,-0.10702646575792614,2425.179931640625
2017-07-07,2425.179931640625,2548.3092915184807,-17.90308628749789,102.787425217893,-2.6948662149963067,-15.135120325576764,-4.073894810526976,-0.45592493230304376,0.4773059311392806,0.2700290632887107,0.2426208021602344,-0.10721224144947289,2427.429931640625
2017-07-10,2427.429931640625,2549.237842254574,-17.914394998491343,102.95828593765665,-2.7037052868759726,-15.166760058850944,-4.091295858304974,-0.45694051469089175,0.47833841486580336,0.2705909880949784,0.24321651188564444,-0.1073950489751257,2425.530029296875
2017-07-11,2425.530029296875,2550.1680363686733,-17.92525550037365,103.12941504101856,-2.712810874874574,-15.19881215877216,-4.108968886078376,-0.4579580542054966,0.4793898879896076,0.2711582391526995,0.2438203123777196,-0.10757865181843278,2443.25
2017-07-12,2443.25,2551.0920973125576,-17.937788741431167,103.29954252315602,-2.7209218111762725,-15.22932528541529,-4.125626870690293,-0.45896828962360814,0.4803704917179523,0.27170561236938273,0.24439391771752825,-0.1077592864958459,2447.830078125
2017-07-13,2447.830078125,2552.017801634448,-17.949873773377544,103.4699383888917,-2.7292992635969067,-15.260250778705458,-4.142556835297612,-0.45998048216847653,0.4813700848435784,0.2722583118375193,0.24497561382400207,-0.1079407164909133,2459.27001953125
2017-07-14,2459.27001953125,2552.945149334344,-17.961510596212772,103.64060263822557,-2.7379432321364763,-15.291588638642661,-4.159758779900334,-0.46099463184010175,0.48238866736648606,0.2728163375571093,0.24556540069714103,-0.108122941803635,2459.139892578125
2017-07-17,2459.139892578125,2553.8720566924317,-17.973267516317375,103.81119497439104,-2.746515787897207,-15.322816005269807,-4.176887847682929,-0.462008257101193,0.4834021616957275,0.2733729361119237,0.24615301965588593,-0.10830495401163351,2460.610107421875
2017-07-18,2460.610107421875,2554.82185335337,-17.97878168883224,103.98552541185609,-2.7588004343266075,-15.359786898362252,-4.197805108116058,-0.46304914162150046,0.4846801442095256,0.27400371977943644,0.2468533284570316,-0.10849804356555362,2473.830078125
2017-07-19,2473.830078125,2555.7655168440942,-17.985968600522323,104.15885422809669,-2.770090429059106,-15.395218818176616,-4.217707325387703,-0.4640827220453147,0.48588725732786414,0.27461462560591127,0.24752344210591082,-0.10868816495357976,2473.449951171875
2017-07-20,2473.449951171875,2556.7030471646044,-17.994828251387634,104.33118142311284,-2.780385772094705,-15.42911176471289,-4.236594499497865,-0.4651089983726357,0.4870235010507432,0.2752056535913482,0.24816336060252348,-0.10887531817571192,2472.5400390625
2017-07-21,2472.5400390625,2557.64222086312,-18.003239693141794,104.50377700172723,-2.7909476312492383,-15.463417077896203,-4.255753653603429,-0.46613723182671346,0.48817873417090374,0.27580200782823844,0.24881136986580135,-0.10906326671549837,2469.909912109375
2017-07-24,2469.909912109375,2558.5752613914215,-18.013323874071173,104.67537095911715,-2.80051483870687,-15.49618341780143,-4.273897764547508,-0.467158161184298,0.4892630978956047,0.2763784842240907,0.24942918397681269,-0.10924824708939082,2477.1298828125
2017-07-25,2477.1298828125,2559.5099452977292,-18.022959845889403,104.84723330010529,-2.810348562283437,-15.529362124353694,-4.292313855486991,-0.4681810476686393,0.4903664510175871,0.27696028687139645,0.2500550888544892,-0.10943402278093761,2477.830078125
2017-07-26,2477.830078125,2560.4462725820426,-18.03214760859649,105.01936402469163,-2.8204488019789387,-15.562953197552993,-4.311001926421875,-0.46920589127973744,0.491488793536851,0.27754741577015557,0.2506890844988308,-0.10962059379013864,2475.419921875
2017-07-27,2475.419921875,2561.3821595245468,-18.041455468572945,105.19142283610957,-2.830477628895602,-15.596433777442236,-4.329617120536635,-0.47023021048030167,0.49260604786244855,0.2781331175041391,0.2513209122287784,-0.10980695169461653,2472.10009765625
2017-07-28,2472.10009765625,2562.311913296836,-18.05243606772462,105.36248002630307,-2.8395118041153644,-15.628375384053392,-4.34721727148991,-0.4712472255843725,0.49365243279258647,0.2786989413970846,0.25192254480645954,-0.10999034143320041,2470.300048828125
2017-07-31,2470.300048828125,2563.2433104471315,-18.062968457765145,105.5338056000948,-2.8488124954540615,-15.660729357311585,-4.3650894024385885,-0.4722661978152002,0.49471780712000585,0.2792700915414836,0.2525322681508058,-0.1101745264894386,2476.35009765625
2017-08-01,2476.35009765625,2564.176350975433,-18.073052638694524,105.70539955748472,-2.858379702911693,-15.693495697216811,-4.383233513382668,-0.47328712717278465,0.4958021708447068,0.27984656793733587,0.2531500822618171,-0.11035950686333107,2477.570068359375
2017-08-02,2477.570068359375,2565.108951161925,-18.083256916893276,105.87692160170624,-2.8678754975904868,-15.726151543811984,-4.4013047475066225,-0.4743075321198352,0.49688144637574144,0.2804216171684126,0.2537657284584345,-0.11054427413250034,2472.159912109375
2017-08-03,2472.159912109375,2566.043194726423,-18.09301298598088,106.04871202952597,-2.877637808388215,-15.759219757054192,-4.419647961625979,-0.47532989419364247,0.49797971130405744,0.28100199265094267,0.25438946542171686,-0.11072983671932392,2476.830078125
2017-08-04,2476.830078125,2566.976997949111,-18.10288915233786,106.22043054417729,-2.8873287064071054,-15.792177476986339,-4.4379182989252115,-0.4763517318569159,0.4990728880387072,0.2815809409686971,0.2550110344706053,-0.11091518620142429,2480.909912109375
2017-08-07,2480.909912109375,2567.9103608299897,-18.112885415964207,106.39207714566021,-2.896948191647156,-15.825024703608426,-4.456115759404317,-0.4773730451096553,0.5001609765796906,0.28215846212167595,0.25563043560509957,-0.11110032257880148,2474.919921875
2017-08-08,2474.919921875,2568.8438417001007,-18.122849499624213,106.56374301621855,-2.9065868118836264,-15.857901536823713,-4.474332747168522,-0.47839449887777374,0.5012504284980579,0.2827363656823039,0.25625041763050505,-0.11128551605741716,2474.02001953125
2017-08-09,2474.02001953125,2570.0961294321287,-18.045863326139095,106.78747392137272,-2.9679281853625272,-15.970775373906184,-4.545312452044776,-0.4797956251481642,0.506023725602941,0.2843475345692563,0.25843996668285696,-0.11162499706128107,2438.2099609375
2017-08-10,2438.2099609375,2571.262993122965,-17.992175403837695,106.99725404255304,-3.0154158478636535,-16.062214078405532,-4.602154429480385,-0.48109501847818253,0.5098099393650559,0.285681840846453,0.2602089515178721,-0.11192313684735254,2441.320068359375
2017-08-11,2441.320068359375,2572.3444327726083,-17.961785732720006,107.19308337975951,-3.0490497993870047,-16.13221765032176,-4.644858679475349,-0.4822926788678288,0.5126090697844026,0.286739284513894,0.2615573721355504,-0.11217993541563151,2465.840087890625
2017-08-14,2465.840087890625,2573.448761725104,-17.925153314012586,107.39265081826557,-3.0863958415790247,-16.20796474870329,-4.691351122120845,-0.4835175985166914,0.5156726883883062,0.28787091329403347,0.2630184825956296,-0.11244781132983209,2464.610107421875
2017-08-15,2464.610107421875,2574.4676666364066,-17.91181914648888,107.57826747279776,-3.10988817279327,-16.2622767145017,-4.723705837325695,-0.48464078522518195,0.5177492236494416,0.28872567946441713,0.2640590288383718,-0.11267434602624024,2468.110107421875
2017-08-16,2468.110107421875,2575.5094608505615,-17.89224223137544,107.76762222862953,-3.1370925946761847,-16.32233220676541,-4.759848745181078,-0.4857912311928888,0.5200902470951341,0.2896546307474992,0.2652122649235149,-0.11291195806857,2430.010009765625
2017-08-17,2430.010009765625,2576.574144367568,-17.866422568672263,107.96071508576088,-3.1680091072277676,-16.38813122549442,-4.7997798456869925,-0.486968936419812,0.5226957587253833,0.29065776714327973,0.2664781908510589,-0.11316064745682133,2425.550048828125
2017-08-18,2425.550048828125,2577.6326947143602,-17.84227564514431,108.15280632166777,-3.19793096808245,-16.452391270945345,-4.838695903031423,-0.48813933755024197,0.5252304009601731,0.29164102569802225,0.2677139216263364,-0.11340636867917872,2428.3701171875
2017-08-21,2428.3701171875,2578.60582101996,-17.841426972800072,108.33094677360077,-3.213999117959357,-16.495216183813152,-4.86347423293521,-0.4892080057402999,0.5267779598521947,0.2923474216430091,0.26852908818427695,-0.11361074868374363,2452.510009765625
2017-08-22,2452.510009765625,2579.601836628412,-17.8343355528661,108.5128253268334,-3.2337793585049344,-16.543784623146262,-4.892040755489528,-0.49030393318957416,0.5285900069287731,0.29312800270069433,0.26945694458461833,-0.11382620603423016,2444.0400390625
2017-08-23,2444.0400390625,2580.620741539715,-17.821001385342395,108.69844198136556,-3.257271689719179,-16.59809658894467,-4.92439547069438,-0.49142711989806465,0.5306665421899086,0.29398276887107805,0.2704974908273607,-0.11405274073063829,2438.969970703125
2017-08-24,2438.969970703125,2581.6335132808035,-17.80933995699391,108.8830570146733,-3.2797693692365235,-16.650869581465,-4.955735142737748,-0.492543002510062,0.5326722080555845,0.2948176572004238,0.2715078419178365,-0.11427630726115244,2443.050048828125
2017-08-25,2443.050048828125,2582.6691743247443,-17.79143578105569,109.07141014928061,-3.3059791394225373,-16.709386100450622,-4.990863007431646,-0.4936861443812755,0.5349423621058172,0.2957267306424679,0.27263088285071313,-0.11451095113758822,2444.239990234375
2017-08-28,2444.239990234375,2583.698702198471,-17.77520434429269,109.2587616626635,-3.3311942579116502,-16.76636364615816,-5.024975828964061,-0.4948219821559958,0.5371416467605904,0.2966159262434741,0.2737237286313232,-0.11474262684813001,2446.300048828125
2017-08-29,2446.300048828125,2584.7220969019822,-17.76064564670491,109.44511155482192,-3.355414724703861,-16.82180221858762,-5.058073607334993,-0.49595051583422295,0.539270062019904,0.2974852440034423,0.27478637925966687,-0.11497133439277782,2457.590087890625
2017-08-30,2457.590087890625,2585.7471349835,-17.745638740005983,109.63172983057858,-3.3799017076150073,-16.877653157664117,-5.091443365701328,-0.49708100663920685,0.5414174666764991,0.2983598880148639,0.2758571206546756,-0.11520083725507993,2471.64990234375
2017-08-31,2471.64990234375,2586.6867490238246,-17.753930084490765,109.80439732236132,-3.390534979548378,-16.912068964157484,-5.110675396627018,-0.4981097645038185,0.5425777879903259,0.2989576694165298,0.2765072978323476,-0.11538899889958958,2476.550048828125
2017-09-01,2476.550048828125,2587.6492523670013,-17.755978681385816,109.98080291544369,-3.4048803421504186,-16.952228297116157,-5.133695620203239,-0.4991657816276465,0.5440025974887095,0.29962963593089414,0.2772701648524204,-0.11558823789002082,2457.85009765625
2017-09-05,2457.85009765625,2588.6346450130304,-17.75178453069114,110.1609466098256,-3.422937795421128,-16.99813115654013,-5.160504036429993,-0.500249058010691,0.5456918951716503,0.3003757875579569,0.278145721714894,-0.1157985542263737,2465.5400390625
2017-09-06,2465.5400390625,2589.6139044888446,-17.74926311917168,110.34008868298307,-3.440000596994936,-17.04249504268602,-5.186297409495262,-0.5013250302972422,0.5473103234591314,0.3011020613439817,0.2789910834251011,-0.11600590239683256,2465.10009765625
2017-09-07,2465.10009765625,2590.616053267511,-17.740498960062485,110.52296885744015,-3.4607754892374136,-17.09260245529721,-5.215878975211064,-0.5024282618430097,0.5491932399311695,0.3019025202427049,0.27994913497770907,-0.11622432791321308,2461.429931640625
2017-09-08,2461.429931640625,2591.612068875962,-17.733407540128514,110.70484741067277,-3.48055572978299,-17.14117089463032,-5.244445497765383,-0.5035241892922839,0.5510052870077481,0.3026831013003901,0.28087699137805056,-0.1164397852636996,2488.110107421875
2017-09-11,2488.110107421875,2592.601951314199,-17.72798885936976,110.88572434268094,-3.4993413186316653,-17.188200360685343,-5.271996977158217,-0.5046128126450649,0.5527464646888669,0.30344380451703745,0.2817746526261255,-0.11665227444829215,2496.47998046875
2017-09-12,2496.47998046875,2593.5934771304424,-17.722121969499856,111.06686965828733,-3.5183934235992753,-17.235642193387402,-5.2998204365464545,-0.5057033931246026,0.5545066317672674,0.30420983398513807,0.28268040464086563,-0.11686555895053899,2498.3701171875
2017-09-13,2498.3701171875,2594.607892249537,-17.710012332040222,111.25175307519325,-3.5411576192355545,-17.28882755255476,-5.331432088585223,-0.5068212328633566,0.5565312870302246,0.3050500485659372,0.28369884649800653,-0.11708992079870745,2495.6201171875
2017-09-14,2495.6201171875,2595.6161741984174,-17.699575433755808,111.43563487087475,-3.5629271631749333,-17.34047393844404,-5.362028697462509,-0.5079317685056173,0.5584850728977222,0.3058703853056983,0.28468709320288094,-0.11731131448098195,2500.22998046875
2017-09-15,2500.22998046875,2596.618322977083,-17.690811274646613,111.6185150453318,-3.5837020554174104,-17.39058135105523,-5.39161026317831,-0.5090350000513848,0.5603679893697603,0.3066708442044216,0.28564514475548886,-0.11752973999736244,2503.8701171875
2017-09-18,2503.8701171875,2597.622115133755,-17.681598906426274,111.80166360338706,-3.6047434637788225,-17.441101130313456,-5.4214638088895155,-0.5101401887239092,0.5622698952390798,0.3074766293545982,0.286611287074762,-0.11774896083139724,2506.64990234375
2017-09-19,2506.64990234375,2598.6197741202122,-17.674059277381154,111.9838105402179,-3.6247902204433347,-17.4900819362936,-5.450302311439236,-0.5112380732999402,0.5641009317129398,0.3082625366637368,0.28754723424176853,-0.11796521349953805,2508.239990234375
2017-09-20,2508.239990234375,2599.619076484676,-17.666071439224886,112.16622586064693,-3.6451034932267805,-17.539475108920776,-5.47941279398436,-0.512337915002728,0.5659509575840813,0.30905377022432884,0.28849127217544024,-0.11818226148533317,2500.60009765625
2017-09-21,2500.60009765625,2600.6200222271455,-17.657635391957466,112.34890956467422,-3.6656832821291623,-17.58928064819499,-5.508795256524885,-0.5134397138322726,0.5678199728525043,0.30985033003637424,0.28944340087577713,-0.11840010478878257,2502.219970703125
2017-09-22,2502.219970703125,2601.620527627806,-17.64931944195942,112.53152135553306,-3.6861916582527057,-17.638975694159143,-5.538104842245286,-0.5145409882512834,0.5696838999272609,0.31064546268364407,0.29039336166172,-0.11861773498750877,2496.659912109375
2017-09-25,2496.659912109375,2602.5356089872735,-17.66430174314509,112.70018236241802,-3.6928463233984723,-17.66723560754018,-5.553276700525039,-0.5155405297299219,0.5705607436592492,0.31116373272115816,0.29092275823032593,-0.11879402396844249,2496.840087890625
2017-09-26,2496.840087890625,2603.473579649593,-17.67304129674102,112.87258147060258,-3.7032130792129085,-17.70123904738652,-5.572236751455327,-0.5165673304677769,0.5717020755757947,0.3117561878713707,0.29156484464133275,-0.11898139029529785,2507.0400390625
2017-09-27,2507.0400390625,2604.434439614764,-17.675538102747222,113.04871868008671,-3.7172919256960135,-17.740986013698155,-5.594984995036144,-0.5176213904648482,0.573107895676897,0.3124228281342816,0.29231962089474034,-0.1191798339680748,2510.06005859375
2017-09-28,2510.06005859375,2605.3891664097205,-17.679707647928645,113.2238542683464,-3.7303761204822177,-17.77919400673171,-5.61671819545548,-0.5186681463654262,0.5744428463825396,0.31306959055615463,0.2930442019958815,-0.11937530947495778,2519.360107421875
2017-09-29,2519.360107421875,2606.366782507529,-17.677634445520333,113.40272795790567,-3.747172405937092,-17.82314552623056,-5.642239588525348,-0.5197421615252205,0.5760422852727393,0.313790538090726,0.29388147293942346,-0.11958186232776238,2529.1201171875
2017-10-02,2529.1201171875,2607.338265435123,-17.677233982287238,113.58060002624049,-3.762974039695065,-17.865558072451332,-5.666745938433731,-0.5208088725885216,0.5775708547674794,0.31449160778425944,0.294688548730699,-0.119785447014673,2534.580078125
2017-10-03,2534.580078125,2608.3036151925025,-17.67850625822937,113.75747047335088,-3.777781021756136,-17.906431645394015,-5.690237245180633,-0.5218682795553293,0.5790285548667597,0.3151727996367549,0.29546542936970793,-0.11998606353568969,2537.739990234375
2017-10-04,2537.739990234375,2609.270608327888,-17.679330325060352,113.93460930405948,-3.7928545199361428,-17.947717584983735,-5.714000531922935,-0.5229296436488939,0.5805052443633218,0.31585931774070375,0.2962504007753821,-0.12018747537436064,2552.070068359375
2017-10-05,2552.070068359375,2610.2604907661253,-17.673911644301597,114.11548623606762,-3.8116401087848173,-17.99474705103876,-5.74155201131577,-0.5240182670016749,0.5822464220444405,0.31662002095735103,0.297148062023457,-0.12039996455895317,2549.330078125
2017-10-06,2549.330078125,2611.244240034148,-17.670165702718066,114.29536154685132,-3.8294310459365914,-18.040237543815703,-5.768088447547121,-0.5250995862579625,0.5839167303300999,0.3173608463329604,0.29801552811926546,-0.12060948557765176,2544.72998046875
2017-10-09,2544.72998046875,2612.221856131956,-17.668092500309754,114.47423523641058,-3.8462273313914657,-18.084189063314557,-5.7936098406169885,-0.5261736014177568,0.5855161692202996,0.3180817938675317,0.29885279906280743,-0.12081603843045635,2550.639892578125
2017-10-10,2550.639892578125,2613.2011156077697,-17.665571088790294,114.65337730956806,-3.863290132965275,-18.12855294946045,-5.819403213682259,-0.5272495737043079,0.5871345975077809,0.31880806765355646,0.29969816077301453,-0.12102338660091523,2555.239990234375
2017-10-11,2555.239990234375,2614.1742419133698,-17.664722416446054,114.83151776150112,-3.8793582828421815,-18.171377862328256,-5.844181543586046,-0.5283182418943658,0.5886821563998023,0.31951446359854335,0.30051332733095515,-0.12122776660548015,2550.929931640625
2017-10-12,2550.929931640625,2615.1490115969755,-17.663425534990665,115.00992659703238,-3.895692948838024,-18.214615141843097,-5.8692318534852355,-0.5293888672111806,0.5902487046891053,0.3202261857949836,0.30133658465556096,-0.12143294192769935,2553.169921875
2017-10-13,2553.169921875,2616.1254246585877,-17.661680444424128,115.18860381616182,-3.9122941309528017,-18.258264788004976,-5.8945541433798265,-0.5304614496547521,0.5918342423756898,0.32094323424287724,0.3021679327468318,-0.12163891256757284,2557.639892578125
2017-10-16,2557.639892578125,2617.1013973783897,-17.660055451126965,115.36720912212289,-3.928823900288741,-18.301803940856797,-5.919803556454292,-0.5315335076877896,0.5934146918686081,0.32165885552599527,0.3029971129237087,-0.12184467010272315,2559.360107421875
2017-10-17,2559.360107421875,2618.1002594010442,-17.652187710240064,115.54955252938348,-3.9490657602933474,-18.35108662017391,-5.9488411621792885,-0.5326328249800435,0.5952596295460831,0.32244866192181165,0.30393898294298627,-0.12206150498379506,2561.260009765625
2017-10-18,2561.260009765625,2619.092988253484,-17.64599270852839,115.73089431541965,-3.9683129686010536,-18.39883032621294,-5.9768637247428025,-0.5337248381758041,0.5970336978280986,0.3232185904765901,0.3048506578099974,-0.12227537169897301,2562.10009765625
2017-10-19,2562.10009765625,2620.0795839357093,-17.64147044599193,115.91123448023139,-3.9865655252118586,-18.445035058973893,-6.003871244144832,-0.5348095472750715,0.5987368967146545,0.32396864119033064,0.30573213752474215,-0.12248627024825696,2575.2099609375
2017-10-20,2575.2099609375,2621.0678229959412,-17.63649997434433,116.09184302864135,-4.005084597941599,-18.49165215838188,-6.031150743542264,-0.5358962135010956,0.6004590849984919,0.32472401815552454,0.30662170800615196,-0.12269796411519523,2564.97998046875
2017-10-23,2564.97998046875,2622.0499288859573,-17.633202241871942,116.27144995582685,-4.022609018974439,-18.53673028451178,-6.057415199778213,-0.5369755756306264,0.6021104038868698,0.3254595172796805,0.3074810833352953,-0.1229066898162395,2569.1298828125
2017-10-24,2569.1298828125,2623.03367815398,-17.62945630028841,116.45132526661057,-4.0403999561262145,-18.58222077728872,-6.083951636009564,-0.538056894886914,0.6037807121725292,0.3262003426552898,0.3083485494311037,-0.1231162108349381,2557.14990234375
2017-10-25,2557.14990234375,2624.019070800009,-17.62526214959373,116.63146896099249,-4.058457409396924,-18.628123636712694,-6.1107600522363175,-0.5391401712699584,0.60547000985547,0.32694649428235256,0.3092241062935773,-0.12332652717129094,2560.39990234375
2017-10-26,2560.39990234375,2625.0040231042276,-17.62118809616842,116.81154074220599,-4.076443449888794,-18.673916002826612,-6.137495591642946,-0.5402229232424689,0.6071542193447445,0.32769121874463975,0.3100974952416569,-0.12353663040292062,2581.070068359375
2017-10-27,2581.070068359375,2625.9828422382325,-17.61878678191833,116.99061090219507,-4.0934348386837645,-18.718169395662443,-6.16321608788809,-0.5412983711184861,0.6087675594385591,0.32841606536588885,0.31094068903746996,-0.12374376546865631,2572.830078125
2017-10-30,2572.830078125,2626.9633047502434,-17.615937258557096,117.16994944578238,-4.110692743597669,-18.76283515514531,-6.189208564128636,-0.5423757761212601,0.6103998889296554,0.32914623823859135,0.31179197359994815,-0.12395169585204631,2575.260009765625
2017-10-31,2575.260009765625,2627.94541064026,-17.612639526084713,117.3495563729679,-4.128217164630509,-18.807913281275212,-6.215473020364584,-0.543455138250791,0.6120512078180331,0.3298817373627473,0.3126513489290915,-0.12416042155309058,2579.360107421875
2017-11-01,2579.360107421875,2628.9270761884673,-17.609461890881704,117.52909138698502,-4.14567017288451,-18.852880914095053,-6.241664599780408,-0.5445339759697879,0.6136974385127446,0.33061580932212764,0.3135085563438408,-0.12436893414941169,2579.85009765625
2017-11-02,2579.85009765625,2629.91038511468,-17.605836046567543,117.70889478460029,-4.163389697257446,-18.898260913561934,-6.268128159191634,-0.5456147708155414,0.6153626586047375,0.3313552075329613,0.3143738545252551,-0.12457824206338705,2587.840087890625
2017-11-03,2587.840087890625,2630.8932536990837,-17.602330299522755,117.88862626904721,-4.181037808851544,-18.94353041971876,-6.294518841782735,-0.5466950412507612,0.6170227905030641,0.3320931785790195,0.3152369847922755,-0.12478733687263922,2591.1298828125
2017-11-06,2591.1298828125,2631.8756819416776,-17.59894464974734,118.06828584032573,-4.198614507666803,-18.988689432565515,-6.320836647553711,-0.5477747872754469,0.6186778342077244,0.3328297224603019,0.31609794714490175,-0.12499621857716822,2590.639892578125
2017-11-07,2590.639892578125,2632.8582281735044,-17.595526820005585,118.24796468067963,-4.216210341478481,-19.033878052005477,-6.347173980609786,-0.5488546738155118,0.6203342412897684,0.3335666487492335,0.3169594903884392,-0.12520515738293572,2594.3798828125
2017-11-08,2594.3798828125,2633.7553503641384,-17.61540724144754,118.41369273705966,-4.219952464312383,-19.057631538862317,-6.359373586225214,-0.5498328274152045,0.6210035650290443,0.3340267124284093,0.3174004694146396,-0.12537275497091072,2584.6201171875
2017-11-09,2584.6201171875,2634.675361857624,-17.62904491529976,118.58315889473927,-4.227406677814955,-19.087128552184456,-6.375361384491175,-0.5508382402741134,0.6219373769528773,0.3345609612202836,0.317954138283241,-0.12555142990480733,2582.300048828125
2017-11-10,2582.300048828125,2635.618262653961,-17.63643984156225,118.75636315371847,-4.238572981986197,-19.1223690919719,-6.395137375407668,-0.5518709123922388,0.623135677061267,0.3351693951248563,0.31862049699424316,-0.12574118218462554,2584.840087890625
2017-11-13,2584.840087890625,2636.5550302800843,-17.64550750699996,118.92856579147323,-4.248744634460537,-19.156070658481262,-6.4138983231626785,-0.552896280413871,0.6242631077741974,0.335757951188391,0.31925666055297885,-0.12592796629854977,2578.8701171875
2017-11-14,2578.8701171875,2637.514687209059,-17.648332424847936,119.10450653052753,-4.262628377603545,-19.195515751455922,-6.43644746356822,-0.5539489076947194,0.6256550266716844,0.33642069236462413,0.32000551395411536,-0.12612582775839565,2564.6201171875
2017-11-15,2564.6201171875,2638.4682109678192,-17.652830081871134,119.2794456483574,-4.275517469049654,-19.2334218711525,-6.457981560812277,-0.5549942308790745,0.626976076173712,0.33706355569981933,0.3207241722029855,-0.12632072105234757,2585.639892578125
2017-11-16,2585.639892578125,2639.415601556365,-17.65900047806955,119.45338314496281,-4.287411908798861,-19.269789017570993,-6.478500614894852,-0.5560322499669363,0.6282262562802798,0.33768654119397656,0.3214126352995891,-0.12651264618040545,2578.85009765625
2017-11-17,2578.85009765625,2640.3646355229166,-17.664722665156823,119.62758902516646,-4.299572864667002,-19.306568530636522,-6.4992916489728305,-0.5570722261815549,0.6294954257841292,0.3383148529395872,0.3221091891628578,-0.12670536662611764,2582.139892578125
2017-11-20,2582.139892578125,2641.33655879232,-17.664202104654358,119.80553300666969,-4.315445911203813,-19.349091570167346,-6.5238708757013395,-0.5581394616553901,0.6310290834725356,0.3390173497978962,0.3229184328685274,-0.1269091644177515,2599.030029296875
2017-11-21,2599.030029296875,2642.302348891509,-17.66535428332711,119.98247536694849,-4.330324306043724,-19.39007563642009,-6.547435059268365,-0.5591993930327318,0.6324918717654825,0.33969996881516734,0.32369748142193044,-0.12710999404349133,2597.080078125
2017-11-22,2597.080078125,2643.262005820484,-17.66817920117509,120.1584161060028,-4.344208049186733,-19.429520729394753,-6.569984199673906,-0.5602520203135801,0.6338837906629695,0.34036270999140056,0.324446334823067,-0.12730785550333718,2602.419921875
2017-11-24,2602.419921875,2644.223306127464,-17.67055590991192,120.33462522865534,-4.358358308448677,-19.469378189016446,-6.5928053200748495,-0.5613066047211854,0.6352946989577383,0.34103077741908716,0.32520327899086876,-0.12750651228083737,2601.419921875
2017-11-27,2601.419921875,2645.1784732642304,-17.67460535782397,120.50983273008342,-4.371513916013719,-19.50769667536006,-6.614611397314311,-0.5623538850322973,0.6366347378570473,0.34167896700573575,0.32593002800640397,-0.12770220089244352,2627.0400390625
2017-11-28,2627.0400390625,2646.1352837790027,-17.67820659662487,120.68530861510972,-4.384936039697697,-19.54642752835071,-6.636689454549175,-0.5634031224701661,0.6379937661536379,0.3423324828438377,0.3266648677886043,-0.127898684821704,2626.070068359375
2017-11-29,2626.070068359375,2647.0937376717807,-17.681359626314624,120.86105288373423,-4.39862467950061,-19.585570747988395,-6.65903949177944,-0.5644543170347918,0.6393717838475099,0.3429913249333931,0.3274077983374698,-0.12809596406861878,2647.580078125
