date,AdjClose,Approx,D1,D2,D3,D4,D5,D6,D7,D8,Target
2019-11-08,3093.080078125,2956.1987231964013,-5.282098288685336,0.3304339877192372,-3.4676711206517306,0.3988305190507886,0.10841966025965086,0.1474625584798891,0.448789226759034,-0.2167346376353418,3087.010009765625
2019-11-11,3087.010009765625,2956.7788488865467,-7.008973142216377,0.45054485025618507,-3.5394056983972684,0.3458750173617855,0.08636376586728511,0.1481357621864398,0.45740131972125275,-0.22693926117268798,3091.840087890625
2019-11-12,3091.840087890625,2957.360375417807,-8.847851587072384,0.5726915054171056,-3.6144834985112793,0.2881752185886053,0.06345662614697083,0.14875958392573446,0.4664194507992288,-0.23772637860886325,3094.0400390625
2019-11-13,3094.0400390625,2957.943302790182,-10.798733623253359,0.696873953201999,-3.692904520993763,0.22573112273124785,0.039698241098707954,0.149334023697773,0.47584361999296193,-0.2490959899438675,3096.6298828125
2019-11-14,3096.6298828125,2958.525854808311,-12.719604387589424,0.8205109119973416,-3.7704297297424985,0.1645582574462491,0.016167946548629658,0.14992169532805844,0.4851589916014817,-0.26030952250908446,3120.4599609375
2019-11-15,3120.4599609375,2959.1098076675553,-14.752478743250457,0.9461836634166567,-3.851298160859705,0.09864109507707314,-0.00821359332939721,0.15045998499108781,0.4948804013257586,-0.2721055489731305,3122.030029296875
2019-11-18,3122.030029296875,2959.6933851725544,-16.755341827066577,1.0713109258464213,-3.931270778243162,0.033995163280255807,-0.032367042709239485,0.15101150651236414,0.5044930134648221,-0.2837454966673892,3120.179931640625
2019-11-19,3120.179931640625,2960.276587323308,-18.72819363903779,1.195892699286635,-4.01034758189287,-0.02937953794420294,-0.056292401590897184,0.15157625989188736,0.5139968280186723,-0.29522936559186064,3108.4599609375
2019-11-20,3108.4599609375,2960.8598900499287,-20.709086947063675,1.3206206360610793,-4.089664418109105,-0.09309486437391892,-0.08027887713734465,0.152137467805679,0.5235297947976187,-0.30675505569665223,3103.5400390625
2019-11-21,3103.5400390625,2961.3703759878213,-16.867948218565033,1.339526520736314,-3.995198007697086,0.08980198732490782,-0.06001697179144009,0.15526558801210832,0.5119565908723646,-0.288002269013827,3110.2900390625
2019-11-22,3110.2900390625,2961.9003731254497,-14.586818272561265,1.3867873388129361,-3.9472966778771665,0.20661930505051138,-0.05161138437202598,0.15770590614268384,0.5060387683426143,-0.2773625757342882,3133.639892578125
2019-11-25,3133.639892578125,2962.4498814628128,-13.865697109052366,1.4624030902909455,-3.945960428649346,0.25735708880289176,-0.055062114879102314,0.15945842219740558,0.5057763272083681,-0.2748359758580358,3140.52001953125
2019-11-26,3140.52001953125,2962.994161789964,-12.726572852088509,1.530421160262615,-3.9321471036813826,0.32580083031962215,-0.05533595457256889,0.1613952342629048,0.5039985311963067,-0.2701354791562546,3153.6298828125
2019-11-27,3153.6298828125,2963.557953316849,-13.147457377619524,1.6267941636356718,-3.964898859305518,0.3281650378631294,-0.0674661121925259,0.16264424425255025,0.5078761165797491,-0.2735480758577597,3140.97998046875
2019-11-29,3140.97998046875,2964.116516833522,-13.15033880969558,1.7155694855023886,-3.9851735391895104,0.34823520317098666,-0.07641937899887317,0.16407755025297313,0.5102383470853763,-0.274786775733736,3113.8701171875
2019-12-02,3113.8701171875,2964.6698523399828,-12.735217148316671,1.796747125862765,-3.99297114333336,0.38601132624319406,-0.08219575499161068,0.16569515226417353,0.5110852227131881,-0.2738515787841834,3093.199951171875
2019-12-03,3093.199951171875,2965.224588687558,-12.432099078262734,1.879960558847114,-4.004111969845684,0.4190431522312243,-0.08882337631229678,0.1672633723081178,0.5123381364567572,-0.27349887573345993,3112.760009765625
2019-12-04,3112.760009765625,2965.7988362348683,-13.688989790703667,1.9915289252328514,-4.061817876950103,0.3859954442460313,-0.1073073155594733,0.1681437902762082,0.5192464315958304,-0.2812592660860228,3117.429931640625
2019-12-05,3117.429931640625,2966.3678557719663,-14.52787740968964,2.0954996101122485,-4.107046708314382,0.37065369402518844,-0.12261436399304007,0.16920850425507614,0.5246393718570883,-0.28684575961305686,3145.909912109375
2019-12-06,3145.909912109375,2966.9316472988517,-14.948761935220652,2.1918726134853044,-4.139798463938518,0.37301790156869563,-0.1347445216129971,0.17045751424472155,0.5285169572405308,-0.29025835631456204,3135.9599609375
2019-12-09,3135.9599609375,2967.4968396668514,-15.481650052076635,2.290281409482334,-4.175893441931127,0.3706378120280257,-0.14772592456090275,0.17165714226711085,0.5328005807397305,-0.29425344691489624,3132.52001953125
2019-12-10,3132.52001953125,2968.056804024639,-15.596535075477655,2.3810925239730234,-4.199511344183592,0.3859636802517059,-0.15753043669519856,0.17304106630027763,0.5355688493611148,-0.2960746406897016,3141.6298828125
2019-12-11,3141.6298828125,2968.618169223541,-15.823423690203647,2.4739394310876857,-4.226472468804531,0.3965452513912089,-0.16818619415744301,0.17437560836618832,0.5387431560982563,-0.29847832836333593,3168.570068359375
2019-12-12,3168.570068359375,2969.180935263558,-16.1623158962546,2.56882213082632,-4.256776815793944,0.40238252544653463,-0.17969319694763602,0.1756607684648429,0.5423235009511551,-0.30146450993579943,3168.800048828125
2019-12-13,3168.800048828125,2969.7433259493287,-16.47119683046065,2.663159341575404,-4.286185349049606,0.4094910300742191,-0.19097210923964447,0.17695916042174445,0.5457950482188404,-0.3042946127384756,3191.449951171875
2019-12-16,3191.449951171875,2970.3252278348345,-18.34008654716157,2.7858514857258756,-4.362158962897366,0.3505200007286803,-0.2141073394581433,0.17756975030279212,0.5549219768820297,-0.315237808944438,3192.52001953125
2019-12-17,3192.52001953125,2970.9019017101277,-19.79097317040753,2.900945948370007,-4.425655501004983,0.30925492914749153,-0.23406567886303248,0.17836463619461732,0.5625335506674038,-0.3240071083248716,3191.139892578125
2019-12-18,3191.139892578125,2971.473347575209,-20.823856700198526,3.0084427295077987,-4.476674963372458,0.2856958153306529,-0.2508471274543118,0.17934381809721997,0.5686297695749626,-0.33060251087977643,3205.3701171875
2019-12-19,3205.3701171875,2972.0461942814045,-21.96874382131449,3.1179753032695627,-4.5310376481084065,0.2573924044296372,-0.26847982137353976,0.18027361803256653,0.5751320265982784,-0.33778040733351034,3221.219970703125
2019-12-20,3221.219970703125,2972.6138129773876,-22.695627848975498,3.2199101955249865,-4.572923257104211,0.24679495129297144,-0.28293562447915793,0.18138771397869058,0.5801189287437791,-0.3427844069617153,3224.010009765625
2019-12-23,3224.010009765625,2973.182832514485,-23.534515467961473,3.323880880404383,-4.61815208846849,0.23145320107212858,-0.2982426729127247,0.1824524279575585,0.5855118690050369,-0.3483709004887494,3223.3798828125
2019-12-24,3223.3798828125,2973.753252892697,-24.48540667827242,3.4298873579077522,-4.666724142201241,0.21136715376710857,-0.3144009666742401,0.18346775996917036,0.591310847382052,-0.35453988791461244,3239.909912109375
2019-12-26,3239.909912109375,2974.323297916664,-25.40628661673845,3.5353483464215714,-4.714400382200244,0.19255233703444716,-0.33033116993757095,0.18449632383902914,0.5970010281738536,-0.36055279657068817,3240.02001953125
2019-12-27,3240.02001953125,2974.888114930419,-25.909163461749518,3.63321165342905,-4.749599546459102,0.19144347806613576,-0.3430844823872919,0.18570918371966535,0.6011758540878399,-0.36439180840123514,3221.2900390625
2019-12-30,3221.2900390625,2975.454332785288,-26.52404389808556,3.7331107530605023,-4.788141933086434,0.18559032201364722,-0.3566890401649615,0.18687266163304547,0.6057567181175834,-0.3688133141306111,3230.780029296875
2019-12-31,3230.780029296875,2976.0219514812716,-27.250927925746566,3.835045645315926,-4.83002754208224,0.17499286887698154,-0.37114484327057967,0.18798675757916955,0.610743620263084,-0.37381731375881605,3257.85009765625
2020-01-02,3257.85009765625,2976.58919482301,-27.94780068156267,3.936435048581799,-4.871017337344296,0.16566664631267444,-0.38537255587801333,0.18911408538354055,0.6156217248233713,-0.3786652346172337,3234.85009765625
2020-01-03,3234.85009765625,2977.157839005862,-28.756677028703727,4.039860244471646,-4.915350354974824,0.1515961266641902,-0.40045151381339544,0.19019203122065542,0.6209058674994157,-0.38409564937448043,3246.280029296875
