date,AdjClose,Approx,D1,D2,D3,D4,D5,D6,Target
2011-09-16,1216.010009765625,1218.738294681713,-4.308833458794438,-0.5019565206131327,-3.7272253029344373,0.17184766781451802,2.287147033485553,1.5245916167325424,1204.0899658203125
2011-09-19,1204.0899658203125,1219.0940807179304,-4.159729449732551,-0.7241421365409179,-3.913174806396782,0.20867735115735087,2.3493817403291644,1.5947613593425243,1202.0899658203125
2011-09-20,1202.0899658203125,1219.5118865567722,-3.9450213489528014,-0.9961788398636542,-4.121287733897959,0.2532243401102039,2.4117309755834175,1.668419082880507,1166.760009765625
2011-09-21,1166.760009765625,1220.793516810896,-2.816566125975804,-1.9625516196875339,-4.6380973357001976,0.40525952999182613,2.4756753858190166,1.7906581136499993,1129.56005859375
2011-09-22,1129.56005859375,1221.8436860105408,-1.9329487064794142,-2.742877608535704,-5.072191912916477,0.5284933432384834,2.5391923702064476,1.8998798223793476,1136.4300537109375
2011-09-23,1136.4300537109375,1222.662394155709,-1.2941690904611578,-3.3371568064103507,-5.4235714655480125,0.622925779850521,2.6022819287458887,1.9960842090688586,1162.949951171875
2011-09-26,1162.949951171875,1223.543122103502,-0.589785382725828,-3.9812870916793894,-5.797114442218165,0.7250755220724932,2.6654860156959934,2.095776576686352,1175.3800048828125
2011-09-27,1175.3800048828125,1224.1923889968218,-0.1302394784664396,-4.439370585976988,-6.087942394304837,0.7984238876601775,2.7282626767983493,2.182451622264363,1151.06005859375
2011-09-28,1151.06005859375,1224.9036756927653,0.39491051750980233,-4.947305167668699,-6.400933770429909,0.8794895588577506,2.7911538663113045,2.2726146487702814,1160.4000244140625
2011-09-29,1160.4000244140625,1225.676982191335,0.9856646052043682,-5.505090836755948,-6.736088570594262,0.9682725356654398,2.854159584235035,2.3662656562043596,1131.4200439453125
2011-09-30,1131.4200439453125,1226.4336705338742,1.5588401295016725,-6.049518947232644,-7.06530469918511,1.0549876666669784,2.9171346143634587,2.458982061965333,1099.22998046875
2011-10-03,1099.22998046875,1223.9665222697759,0.8973632167373575,-3.819927354994735,-5.725430171077284,0.6870492143897323,2.169210108440459,1.6882287623523582,1123.949951171875
2011-10-04,1123.949951171875,1222.3631984209578,0.5667104274172036,-2.3336321018896102,-4.83278713652763,0.4409348225883485,1.6385654783461034,1.1488414729839715,1144.030029296875
2011-10-05,1144.030029296875,1221.6236989874171,0.5668817615402848,-1.5906331879131088,-4.387375595533649,0.3166444912621378,1.3252007240789077,0.8408201938586622,1164.969970703125
2011-10-06,1164.969970703125,1220.6527384994026,0.47840903895027753,-0.6484686201321919,-3.8221287370129255,0.15971150131327505,0.9536160025531033,0.47080457913352336,1155.4599609375
2011-10-07,1155.4599609375,1220.5456024266628,0.7207604398038452,-0.4496003914778187,-3.7041133720466326,0.12460257183923494,0.7993111568534823,0.33215497465052124,1194.8900146484375
2011-10-10,1194.8900146484375,1220.2070052994486,0.8744677839437368,-0.05156650901847179,-3.466262689553259,0.05685098374245386,0.5867863438951884,0.13151103456759422,1195.5400390625
2011-10-11,1195.5400390625,1219.6369471177593,0.939531071370383,0.5456330272469633,-3.10857668953214,-0.04354326297725791,0.3160415636776264,-0.1311272411158194,1207.25
2011-10-12,1207.25,1219.1289087386967,1.0283464622069587,1.0894662874139733,-2.783000466067947,-0.1351909356799705,0.06089677667106083,-0.37715418463928907,1203.6600341796875
2011-10-13,1203.6600341796875,1219.48469477491,1.447985976488748,0.8900032084546428,-2.904655736158069,-0.10501454790790685,0.023031865490116866,-0.39181511792108625,1224.5799560546875
