Date,A0,D1,D2
2014-07-22,1383.7089298818294,-152.0663022377264,3.1749374099146337
2014-07-23,1383.7089298818294,-152.0663022377264,1.4095974733999128
2014-07-24,1383.7089298818294,-152.0663022377264,-3.767770967298361
2014-07-25,1383.7089298818294,-152.0663022377264,-9.260592671517657
2014-07-28,1383.7089298818294,-152.0663022377264,-1.21206849351438
2014-07-29,1383.7089298818294,-152.0663022377264,-4.590612433532385
2014-07-30,1383.7089298818294,-152.0663022377264,0.5762235801305735
2014-07-31,1383.7089298818294,-152.0663022377264,2.628694891771943
2014-08-01,1383.7089298818294,-152.0663022377264,4.332349533598006
2014-08-04,1383.7089298818294,-152.0663022377264,3.6134753227221665
2014-08-05,1383.7089298818294,-152.0663022377264,5.585076405163875
2014-08-06,1383.7089298818294,-152.0663022377264,-5.630996297231718
2014-08-07,1383.7089298818294,-152.0663022377264,2.913960759469745
2014-08-08,1383.7089298818294,-152.0663022377264,-5.423109462464453
2014-08-11,1383.7089298818294,-152.0663022377264,-1.6675812866489537
2014-08-12,1383.7089298818294,-152.0663022377264,-10.535180780400253
2014-08-13,1383.7089298818294,-152.0663022377264,5.491379019137838
2014-08-14,1383.7089298818294,-152.0663022377264,-2.4064313264408668
2014-08-15,1383.7089298818294,-152.0663022377264,-1.7850911814986716
2014-08-18,1383.7089298818294,-152.0663022377264,-2.604243319625624
2014-08-19,1383.7089298818294,-152.0663022377264,9.064065078050447
2014-08-20,1383.7089298818294,-152.0663022377264,3.425434751147492
2014-08-21,1383.7089298818294,-152.0663022377264,-4.6106711520453985
2014-08-22,1383.7089298818294,-152.0663022377264,-15.36480891202308
2014-08-25,1383.7089298818294,-152.0663022377264,-4.6830304891926176
2014-08-26,1383.7089298818294,-152.0663022377264,-4.537000556181823
2014-08-27,1383.7089298818294,-152.0663022377264,-10.646741922496574
2014-08-28,1383.7089298818294,-152.0663022377264,4.119370211903771
2014-08-29,1383.7089298818294,-152.0663022377264,6.449889457455981
2014-09-02,1383.7089298818294,-152.0663022377264,-4.460765486621199
2014-09-03,1383.7089298818294,-152.0663022377264,-5.854261722736908
2014-09-04,1383.7089298818294,-152.0663022377264,-0.9569354665760841
2014-09-05,1383.7089298818294,-152.0663022377264,-0.4887139695217968
2014-09-08,1383.7089298818294,-152.0663022377264,2.541410697357634
