Date,A0,D1,D2,D3
2019-03-07,1999.437839698482,-385.31305433731643,-6.204755206249274,5.488659761864255
2019-03-08,1999.437839698482,-385.31305433731643,-8.518607949274639,-3.296532672282609
2019-03-11,1999.437839698482,-385.31305433731643,15.991011873451527,-10.737767726298046
2019-03-12,1999.437839698482,-385.31305433731643,7.5287357012800555,-0.33917215504709475
2019-03-13,1999.437839698482,-385.31305433731643,3.8026907824718137,6.0926102908650535
2019-03-14,1999.437839698482,-385.31305433731643,-10.384792618486443,1.6386307158228135
2019-03-15,1999.437839698482,-385.31305433731643,10.239572790269165,1.305635840059523
2019-03-18,1999.437839698482,-385.31305433731643,-11.35650671156975,-4.883179126574106
2019-03-19,1999.437839698482,-385.31305433731643,-1.0876230514474514,3.9190087863996155
2019-03-20,1999.437839698482,-385.31305433731643,8.605983891649771,3.3995867060273497
2019-03-21,1999.437839698482,-385.31305433731643,-4.4921550689551,-8.686854152090405
2019-03-22,1999.437839698482,-385.31305433731643,6.925087507235162,-0.6775663019175511
2019-03-25,1999.437839698482,-385.31305433731643,7.136205062358556,4.63716362433405
2019-03-26,1999.437839698482,-385.31305433731643,-9.182728369063938,1.6476500533437957
2019-03-27,1999.437839698482,-385.31305433731643,7.203686654083242,-9.111348191855313
2019-03-28,1999.437839698482,-385.31305433731643,-13.508121301601165,-1.387138367829266
2019-03-29,1999.437839698482,-385.31305433731643,-2.5024897973067937,-6.0960647447601275
2019-04-01,1999.437839698482,-385.31305433731643,15.189244627933192,-3.07202988170053
2019-04-02,1999.437839698482,-385.31305433731643,-8.260824117692835,5.378586184332391
2019-04-03,1999.437839698482,-385.31305433731643,-0.6577573719820577,5.356528814821928
2019-04-04,1999.437839698482,-385.31305433731643,15.043610938767529,-4.635594363269291
2019-04-05,1999.437839698482,-385.31305433731643,-8.915981803304334,-4.121000881450101
2019-04-08,1999.437839698482,-385.31305433731643,-4.934627771560429,-16.925558309227398
